Dates,Count,GridPower[W],In12Power[W],In1Power[W],In2Power[W],GridPower_max[W],In1Power_max[W],In2Power_max[W],GridPower_std[W],In1Power_std[W],In2Power_std[W]
2023-10-12 12:27:00,60,6415.3,6490.7,3225.8,3264.8,6910.0,3470.0,3530.0,211.2,107.6,110.1
2023-10-12 12:28:00,60,6105.3,6173.2,3068.2,3105.0,6420.0,3240.0,3270.0,193.0,101.3,100.9
2023-10-12 12:29:00,60,5446.7,5502.7,2734.5,2768.2,5790.0,2910.0,2940.0,152.4,76.8,77.9
2023-10-12 12:30:00,60,5220.8,5272.5,2615.0,2657.5,5600.0,2820.0,2850.0,572.7,314.9,277.8
2023-10-12 12:31:00,60,5661.8,5726.2,2842.2,2884.0,5780.0,2910.0,2940.0,108.8,56.5,56.2
2023-10-12 12:32:00,60,5557.7,5616.7,2790.7,2826.0,5770.0,2900.0,2940.0,189.0,96.4,98.9
2023-10-12 12:33:00,60,4981.7,5020.8,2497.0,2523.8,5260.0,2640.0,2670.0,124.6,65.4,65.6
2023-10-12 12:34:00,60,4809.7,4838.0,2403.8,2434.2,4830.0,2420.0,2450.0,17.5,10.3,8.8
2023-10-12 12:35:00,60,4803.7,4834.7,2401.8,2432.8,4830.0,2410.0,2450.0,13.7,7.4,7.8
2023-10-12 12:36:00,60,4925.2,4957.2,2463.5,2493.7,5140.0,2570.0,2600.0,105.3,53.9,52.7
2023-10-12 12:37:00,60,4391.8,4406.5,2178.3,2228.2,5260.0,2620.0,2670.0,720.1,371.1,361.3
2023-10-12 12:38:00,60,3137.7,3122.3,1545.7,1576.7,4800.0,2400.0,2430.0,606.3,311.0,311.3
2023-10-12 12:39:00,60,3512.0,3512.0,1743.8,1768.2,4580.0,2280.0,2320.0,899.8,460.6,461.1
2023-10-12 12:40:00,60,3000.5,2984.3,1477.7,1506.7,4120.0,2050.0,2080.0,705.0,362.9,359.6
2023-10-12 12:41:00,60,1631.8,1593.2,777.2,816.0,2410.0,1170.0,1210.0,393.5,207.0,199.9
2023-10-12 12:42:00,60,1416.5,1367.7,660.2,707.5,1680.0,790.0,840.0,134.7,70.4,67.9
2023-10-12 12:43:00,60,1252.3,1194.3,572.2,622.2,1440.0,680.0,720.0,46.3,25.7,23.4
2023-10-12 12:44:00,60,1338.8,1288.3,619.5,668.8,1440.0,680.0,730.0,56.2,30.1,29.4
2023-10-12 12:45:00,60,1212.3,1160.5,558.2,602.3,1250.0,570.0,620.0,18.4,8.5,9.7
2023-10-12 12:46:00,60,1305.2,1257.2,605.3,651.8,1350.0,630.0,670.0,40.8,21.1,18.9
2023-10-12 12:47:00,60,1264.0,1214.5,583.8,630.7,1330.0,620.0,670.0,39.3,19.2,20.6
2023-10-12 12:48:00,60,1167.7,1114.8,533.0,581.8,1250.0,580.0,620.0,24.4,12.7,12.0
2023-10-12 12:49:00,60,1346.5,1287.5,620.5,667.0,1510.0,710.0,750.0,81.5,44.7,42.5
2023-10-12 12:50:00,60,1817.2,1776.5,873.8,902.7,2110.0,1020.0,1060.0,126.1,66.6,63.6
2023-10-12 12:51:00,60,2069.3,2035.5,1007.5,1028.0,2300.0,1120.0,1150.0,114.7,58.2,59.1
2023-10-12 12:52:00,60,2205.8,2176.3,1077.0,1099.3,2350.0,1150.0,1180.0,137.8,69.2,71.3
2023-10-12 12:53:00,60,1702.8,1662.3,818.0,844.3,1930.0,930.0,950.0,111.7,57.9,55.3
2023-10-12 12:54:00,60,1781.5,1754.0,859.3,894.7,2700.0,1320.0,1370.0,265.1,141.9,140.5
2023-10-12 12:55:00,60,1232.3,1185.5,569.2,616.3,1380.0,650.0,690.0,51.2,28.5,24.8
2023-10-12 12:56:00,60,1401.8,1350.3,653.7,696.7,1890.0,910.0,950.0,163.7,85.6,83.8
2023-10-12 12:57:00,60,1839.5,1798.0,888.5,909.5,2370.0,1170.0,1170.0,219.2,120.5,105.5
2023-10-12 12:58:00,60,1833.7,1792.5,881.7,910.8,2100.0,1020.0,1050.0,96.8,50.6,47.4
2023-10-12 12:59:00,60,2111.8,2079.2,1025.3,1053.8,3150.0,1560.0,1590.0,288.9,144.6,152.7
2023-10-12 13:00:00,60,3457.0,3459.8,1705.5,1754.3,4400.0,2210.0,2230.0,863.1,450.1,441.2
2023-10-12 13:01:00,60,4574.0,4599.2,2283.7,2315.5,4720.0,2360.0,2390.0,143.1,71.4,71.9
2023-10-12 13:02:00,60,4745.8,4768.2,2366.8,2401.3,4810.0,2400.0,2440.0,57.7,29.7,31.7
2023-10-12 13:03:00,60,4465.7,4476.7,2222.2,2254.5,4630.0,2310.0,2340.0,185.2,89.3,97.2
2023-10-12 13:04:00,60,3537.0,3525.0,1751.8,1773.2,4540.0,2270.0,2290.0,791.5,400.9,411.6
2023-10-12 13:05:00,60,4615.5,4636.8,2299.8,2337.0,4790.0,2390.0,2430.0,97.9,47.8,48.4
2023-10-12 13:06:00,60,4771.5,4802.0,2383.8,2418.2,4860.0,2430.0,2470.0,76.4,38.4,39.4
2023-10-12 13:07:00,60,4410.2,4425.0,2193.7,2231.3,4610.0,2290.0,2340.0,106.7,53.7,53.4
2023-10-12 13:08:00,60,4112.0,4121.0,2044.2,2076.8,4260.0,2120.0,2160.0,185.7,95.8,97.5
2023-10-12 13:09:00,60,3792.7,3803.3,1886.8,1916.5,4080.0,2030.0,2070.0,160.3,79.5,79.0
2023-10-12 13:10:00,60,3714.3,3714.5,1843.7,1870.8,3800.0,1890.0,1920.0,205.0,98.4,113.2
2023-10-12 13:11:00,60,3469.3,3463.7,1717.5,1746.2,3770.0,1880.0,1910.0,225.6,117.5,114.3
2023-10-12 13:12:00,60,3539.2,3534.0,1749.7,1784.3,3680.0,1830.0,1860.0,89.5,45.8,47.9
2023-10-12 13:13:00,60,3631.5,3623.2,1794.2,1829.0,3990.0,1980.0,2020.0,184.9,93.4,96.4
2023-10-12 13:14:00,60,4062.5,4066.5,2016.0,2050.5,4200.0,2070.0,2100.0,87.8,44.5,43.8
2023-10-12 13:15:00,60,3685.5,3684.5,1825.2,1859.3,3850.0,1910.0,1940.0,68.2,34.9,35.5
2023-10-12 13:16:00,60,3499.7,3496.0,1731.3,1764.7,3580.0,1770.0,1800.0,46.2,24.7,25.1
2023-10-12 13:17:00,60,3245.5,3234.2,1599.3,1634.8,3390.0,1670.0,1710.0,112.2,56.9,58.3
2023-10-12 13:18:00,60,2834.8,2812.7,1389.0,1423.7,3010.0,1480.0,1520.0,83.0,43.7,43.2
2023-10-12 13:19:00,60,2684.8,2659.2,1311.5,1347.7,2730.0,1340.0,1370.0,26.0,11.8,14.8
2023-10-12 13:20:00,60,2602.7,2570.7,1267.3,1303.3,2650.0,1300.0,1330.0,23.9,13.1,12.3
2023-10-12 13:21:00,60,2526.3,2495.2,1229.5,1265.7,2560.0,1250.0,1290.0,20.5,11.9,10.9
2023-10-12 13:22:00,60,2465.3,2431.3,1195.8,1235.5,2500.0,1210.0,1250.0,16.0,8.2,7.2
2023-10-12 13:23:00,60,2424.8,2397.0,1177.3,1219.7,2450.0,1190.0,1230.0,9.7,7.5,7.7
2023-10-12 13:24:00,60,2380.0,2354.3,1156.3,1198.0,2410.0,1180.0,1220.0,19.2,11.8,8.9
2023-10-12 13:25:00,60,2102.8,2070.3,1014.7,1055.7,2350.0,1140.0,1190.0,242.0,124.3,127.6
2023-10-12 13:26:00,60,1587.5,1539.3,748.2,791.2,1680.0,790.0,840.0,60.8,32.2,30.3
2023-10-12 13:27:00,60,1354.5,1304.7,629.2,675.5,1620.0,770.0,810.0,195.8,103.1,101.5
2023-10-12 13:28:00,60,1150.8,1090.8,519.7,571.2,1400.0,650.0,700.0,89.4,45.7,46.0
2023-10-12 13:29:00,60,1169.5,1110.3,529.7,580.7,1390.0,650.0,690.0,93.9,50.7,46.6
2023-10-12 13:30:00,60,1072.8,1010.8,479.7,531.2,1110.0,500.0,550.0,17.9,10.9,9.1
2023-10-12 13:31:00,60,1251.5,1198.0,575.0,623.0,1540.0,730.0,770.0,121.8,64.5,59.6
2023-10-12 13:32:00,60,1685.7,1644.0,805.5,838.5,1840.0,890.0,920.0,135.8,68.8,70.9
2023-10-12 13:33:00,60,1127.7,1070.3,512.0,558.3,1310.0,610.0,640.0,79.9,44.5,41.6
2023-10-12 13:34:00,60,1079.8,1021.8,487.0,534.8,1200.0,540.0,590.0,64.7,32.1,30.0
2023-10-12 13:35:00,60,1119.0,1060.8,508.0,552.8,1210.0,560.0,600.0,51.1,27.2,28.4
2023-10-12 13:36:00,60,989.7,932.0,441.8,490.2,1050.0,470.0,520.0,19.9,10.6,11.0
2023-10-12 13:37:00,60,991.7,929.8,438.5,491.3,1150.0,520.0,570.0,63.1,33.1,33.6
2023-10-12 13:38:00,60,935.0,877.3,414.8,462.5,1030.0,470.0,510.0,22.0,13.0,11.9
2023-10-12 13:39:00,60,919.2,858.7,402.2,456.5,930.0,410.0,470.0,8.0,5.5,6.5
2023-10-12 13:40:00,60,943.0,885.5,414.7,470.8,980.0,430.0,490.0,16.1,9.0,8.8
2023-10-12 13:41:00,60,1014.7,958.0,451.5,506.5,1070.0,480.0,530.0,27.0,15.0,13.4
2023-10-12 13:42:00,60,1050.7,995.3,471.7,523.7,1110.0,500.0,560.0,30.5,16.6,16.7
2023-10-12 13:43:00,60,1032.0,978.5,462.2,516.3,1040.0,470.0,520.0,7.0,5.5,4.8
2023-10-12 13:44:00,60,1055.5,1001.2,476.0,525.2,1080.0,490.0,540.0,14.0,6.1,8.1
2023-10-12 13:45:00,60,1110.8,1059.8,506.2,553.7,1140.0,530.0,570.0,19.0,12.9,10.0
2023-10-12 13:46:00,60,1169.5,1125.0,537.7,587.3,1200.0,550.0,610.0,18.3,8.8,10.1
2023-10-12 13:47:00,60,1208.2,1162.5,556.2,606.3,1240.0,570.0,620.0,16.5,9.3,6.6
2023-10-12 13:48:00,60,1291.7,1248.7,598.7,650.0,1400.0,660.0,710.0,55.2,28.9,28.2
2023-10-12 13:49:00,60,1394.0,1353.5,654.0,699.5,1490.0,710.0,750.0,49.7,26.0,24.7
2023-10-12 13:50:00,60,1472.0,1429.3,693.5,735.8,1580.0,750.0,800.0,34.0,17.1,19.3
2023-10-12 13:51:00,60,1590.2,1561.2,758.8,802.3,1810.0,870.0,910.0,73.7,35.3,37.2
2023-10-12 13:52:00,60,1903.0,1872.8,911.2,961.7,1950.0,940.0,990.0,33.9,16.6,19.2
2023-10-12 13:53:00,60,1919.2,1887.8,922.5,965.3,1980.0,960.0,1000.0,49.4,24.1,25.2
2023-10-12 13:54:00,60,1962.2,1925.2,939.0,986.2,1980.0,950.0,1000.0,13.4,7.0,7.8
2023-10-12 13:55:00,60,1911.7,1878.7,919.3,959.3,1960.0,940.0,980.0,37.1,20.2,20.2
2023-10-12 13:56:00,60,1969.3,1938.8,946.5,992.3,1980.0,960.0,1010.0,7.0,5.7,5.3
2023-10-12 13:57:00,60,1980.7,1952.2,953.5,998.7,1990.0,960.0,1010.0,6.0,5.1,5.9
2023-10-12 13:58:00,60,1969.0,1935.0,944.5,990.5,1980.0,950.0,1000.0,8.7,5.0,5.9
2023-10-12 13:59:00,60,1918.7,1883.8,917.8,966.0,1950.0,940.0,980.0,20.3,12.7,11.0
2023-10-12 14:00:00,60,1797.7,1758.7,856.3,902.3,1890.0,900.0,950.0,62.5,29.6,33.3
2023-10-12 14:01:00,60,1583.5,1540.2,754.0,786.2,1730.0,820.0,860.0,78.5,39.1,39.4
2023-10-12 14:02:00,60,1328.0,1277.7,620.0,657.7,1440.0,680.0,700.0,43.8,23.2,20.4
2023-10-12 14:03:00,60,1215.0,1162.8,560.5,602.3,1260.0,590.0,630.0,26.1,15.6,14.5
2023-10-12 14:04:00,60,1162.8,1109.5,531.3,578.2,1180.0,540.0,590.0,10.0,7.2,7.2
2023-10-12 14:05:00,60,1096.3,1034.3,491.0,543.3,1140.0,520.0,570.0,28.9,17.6,17.0
2023-10-12 14:06:00,60,1044.0,976.5,464.3,512.2,1060.0,470.0,520.0,8.2,5.0,4.5
2023-10-12 14:07:00,60,1025.8,962.7,455.7,507.0,1040.0,470.0,520.0,6.4,6.2,5.3
2023-10-12 14:08:00,60,1020.0,962.3,451.7,510.7,1040.0,460.0,520.0,10.2,7.3,5.1
2023-10-12 14:09:00,60,1083.7,1031.2,485.8,545.3,1120.0,510.0,560.0,24.5,15.0,13.2
2023-10-12 14:10:00,60,1063.2,1010.5,476.5,534.0,1110.0,500.0,560.0,33.6,16.9,18.0
2023-10-12 14:11:00,60,990.2,930.2,439.5,490.7,1000.0,450.0,500.0,5.0,3.8,6.3
2023-10-12 14:12:00,60,981.0,921.3,433.8,487.5,990.0,440.0,500.0,3.0,4.9,4.7
2023-10-12 14:13:00,60,991.3,928.5,439.3,489.2,1010.0,450.0,500.0,7.8,4.8,3.3
2023-10-12 14:14:00,60,1065.8,1005.8,477.7,528.2,1130.0,510.0,560.0,40.7,21.7,22.5
2023-10-12 14:15:00,60,1134.0,1078.0,512.0,566.0,1140.0,520.0,570.0,5.2,5.4,4.9
2023-10-12 14:16:00,60,1096.3,1043.2,496.8,546.3,1140.0,520.0,570.0,25.1,14.1,15.2
2023-10-12 14:17:00,60,1048.5,987.0,468.5,518.5,1070.0,480.0,530.0,14.4,8.9,8.3
2023-10-12 14:18:00,60,1022.7,963.3,456.0,507.3,1040.0,460.0,520.0,8.3,4.9,5.4
2023-10-12 14:19:00,60,995.5,931.2,439.7,491.5,1010.0,450.0,500.0,9.9,5.8,5.4
2023-10-12 14:20:00,60,956.3,892.5,421.0,471.5,980.0,430.0,490.0,15.2,8.3,8.1
2023-10-12 14:21:00,60,915.0,850.5,398.0,452.5,930.0,410.0,460.0,10.1,8.1,6.0
2023-10-12 14:22:00,60,866.8,800.3,372.0,428.3,900.0,390.0,450.0,15.2,8.9,8.4
2023-10-12 14:23:00,60,822.2,752.5,349.5,403.0,850.0,360.0,420.0,13.9,7.2,9.5
2023-10-12 14:24:00,60,778.2,700.7,323.0,377.7,800.0,340.0,390.0,12.2,8.4,8.0
2023-10-12 14:25:00,60,733.0,648.7,297.5,351.2,760.0,320.0,370.0,14.4,9.2,10.3
2023-10-12 14:26:00,60,682.5,599.7,272.7,327.0,710.0,290.0,340.0,14.3,8.7,9.4
2023-10-12 14:27:00,60,639.2,558.8,253.8,305.0,660.0,260.0,320.0,12.3,5.5,6.7
2023-10-12 14:28:00,60,597.5,518.0,235.8,282.2,620.0,250.0,300.0,11.3,5.6,7.1
2023-10-12 14:29:00,60,570.2,488.7,220.8,267.8,580.0,230.0,280.0,7.2,3.8,4.9
2023-10-12 14:30:00,60,549.3,466.8,211.2,255.7,570.0,220.0,260.0,7.3,5.8,5.0
2023-10-12 14:31:00,60,535.2,443.7,201.3,242.3,540.0,210.0,250.0,5.0,3.4,4.2
2023-10-12 14:32:00,60,524.3,430.3,193.8,236.5,530.0,200.0,240.0,5.6,4.9,4.8
2023-10-12 14:33:00,60,510.7,420.2,190.0,230.2,530.0,200.0,240.0,6.3,5.2,3.4
2023-10-12 14:34:00,60,496.3,403.3,178.7,224.7,510.0,190.0,230.0,6.0,4.6,5.0
2023-10-12 14:35:00,60,479.7,383.3,170.8,212.5,490.0,180.0,220.0,6.6,4.2,5.4
2023-10-12 14:36:00,60,463.5,370.0,164.3,205.7,470.0,170.0,210.0,5.4,5.0,5.0
2023-10-12 14:37:00,60,448.7,353.3,155.7,197.7,460.0,170.0,210.0,5.0,5.3,5.0
2023-10-12 14:38:00,60,433.3,337.2,147.7,189.5,440.0,150.0,200.0,4.7,4.2,3.8
2023-10-12 14:39:00,60,426.5,324.3,140.3,184.0,430.0,150.0,190.0,4.8,1.8,4.9
2023-10-12 14:40:00,60,422.7,320.3,140.2,180.2,430.0,150.0,190.0,4.4,2.2,3.4
2023-10-12 14:41:00,60,419.8,319.8,139.8,180.0,420.0,140.0,190.0,1.3,1.3,2.6
2023-10-12 14:42:00,60,421.2,322.7,139.0,183.7,430.0,150.0,190.0,3.2,3.5,4.8
2023-10-12 14:43:00,60,422.5,320.0,140.5,179.5,430.0,150.0,190.0,4.3,2.2,3.4
2023-10-12 14:44:00,60,415.0,308.0,134.3,173.7,420.0,140.0,180.0,5.0,5.0,5.2
2023-10-12 14:45:00,60,404.5,300.3,130.7,169.7,420.0,140.0,180.0,5.3,2.5,3.1
2023-10-12 14:46:00,60,395.8,284.7,122.7,162.0,400.0,130.0,170.0,5.3,4.4,4.8
2023-10-12 14:47:00,60,383.7,274.5,117.0,157.5,390.0,120.0,160.0,4.8,4.6,4.3
2023-10-12 14:48:00,60,378.0,268.3,115.7,152.7,380.0,120.0,160.0,4.0,5.0,4.4
2023-10-12 14:49:00,60,375.2,264.2,114.3,149.8,380.0,120.0,160.0,5.0,5.0,2.9
2023-10-12 14:50:00,60,372.3,262.5,114.3,148.2,380.0,120.0,150.0,4.6,5.0,3.9
2023-10-12 14:51:00,60,376.7,265.7,116.0,149.7,380.0,120.0,150.0,4.7,4.9,1.8
2023-10-12 14:52:00,60,379.5,269.3,115.2,154.2,390.0,120.0,160.0,2.8,5.0,4.9
2023-10-12 14:53:00,60,388.5,281.2,122.7,158.5,400.0,130.0,170.0,6.3,5.1,5.1
2023-10-12 14:54:00,60,399.8,292.3,128.8,163.5,410.0,140.0,170.0,3.4,4.1,4.8
2023-10-12 14:55:00,60,394.3,290.7,128.7,162.0,410.0,130.0,170.0,6.4,3.4,4.8
2023-10-12 14:56:00,60,380.7,274.0,120.5,153.5,400.0,130.0,160.0,8.7,5.3,6.3
2023-10-12 14:57:00,60,356.0,247.0,109.3,137.7,380.0,120.0,150.0,11.1,5.1,6.4
2023-10-12 14:58:00,60,326.5,216.8,92.8,124.0,340.0,100.0,140.0,7.7,4.9,6.6
2023-10-12 14:59:00,60,302.0,193.2,83.0,110.2,320.0,90.0,120.0,7.3,4.9,5.0
2023-10-12 15:00:00,60,287.0,176.2,73.3,102.8,300.0,80.0,110.0,8.2,4.7,4.9
2023-10-12 15:01:00,60,275.5,164.5,67.3,97.2,290.0,70.0,110.0,6.7,4.4,4.9
2023-10-12 15:02:00,60,266.8,154.2,63.5,90.7,280.0,70.0,100.0,6.5,4.8,3.6
2023-10-12 15:03:00,60,255.0,146.7,58.7,88.0,270.0,60.0,90.0,5.6,3.4,4.0
2023-10-12 15:04:00,60,244.8,134.3,54.0,80.3,250.0,60.0,90.0,5.9,4.9,2.6
2023-10-12 15:05:00,60,232.7,124.3,49.5,74.8,250.0,60.0,80.0,6.5,2.8,5.0
2023-10-12 15:06:00,60,224.5,116.0,46.5,69.5,240.0,50.0,80.0,5.6,4.8,2.8
2023-10-12 15:07:00,60,219.5,106.8,42.7,64.2,230.0,50.0,70.0,4.3,4.4,4.9
2023-10-12 15:08:00,60,212.5,100.2,39.8,60.3,220.0,40.0,70.0,5.7,1.3,3.1
2023-10-12 15:09:00,60,206.3,91.2,37.7,53.5,220.0,40.0,60.0,6.0,4.2,4.8
2023-10-12 15:10:00,60,199.2,82.0,31.3,50.7,210.0,40.0,60.0,3.3,3.4,2.5
2023-10-12 15:11:00,60,198.7,80.7,30.8,49.8,210.0,40.0,50.0,3.9,2.8,1.3
2023-10-12 15:12:00,60,191.0,78.2,29.7,48.5,200.0,30.0,50.0,3.0,1.8,3.6
2023-10-12 15:13:00,60,188.7,69.3,26.8,42.5,200.0,30.0,50.0,3.9,4.7,4.3
2023-10-12 15:14:00,60,176.7,59.0,21.8,37.2,190.0,30.0,40.0,5.1,3.9,4.5
2023-10-12 15:15:00,60,166.2,47.0,16.3,30.7,180.0,20.0,40.0,5.5,4.8,3.1
2023-10-12 15:16:00,60,157.7,39.3,13.2,26.2,160.0,20.0,30.0,4.2,4.7,4.9
2023-10-12 15:17:00,60,151.8,31.3,10.0,21.3,160.0,10.0,30.0,4.3,0.0,3.4
2023-10-12 15:18:00,60,146.2,30.7,10.2,20.5,160.0,20.0,30.0,5.2,1.3,2.2
2023-10-12 15:19:00,60,141.5,28.5,9.3,19.2,150.0,20.0,20.0,3.6,3.1,2.8
2023-10-12 15:20:00,60,137.0,27.5,10.0,17.5,140.0,10.0,20.0,4.6,0.0,4.3
2023-10-12 15:21:00,60,133.7,21.8,7.5,14.3,150.0,10.0,20.0,5.2,4.3,5.0
2023-10-12 15:22:00,60,130.0,17.5,6.7,10.8,130.0,10.0,20.0,0.0,4.7,2.8
2023-10-12 15:23:00,60,127.7,12.2,1.8,10.3,140.0,10.0,20.0,4.6,3.9,1.8
2023-10-12 15:24:00,60,125.3,11.7,1.5,10.2,130.0,10.0,20.0,5.0,3.6,1.3
2023-10-12 15:25:00,60,121.3,10.5,0.5,10.0,130.0,10.0,10.0,3.4,2.2,0.0
2023-10-12 15:26:00,60,119.7,10.0,0.0,10.0,130.0,0.0,10.0,2.6,0.0,0.0
2023-10-12 15:27:00,60,119.5,7.3,0.0,7.3,120.0,0.0,10.0,2.2,0.0,4.4
2023-10-12 15:28:00,60,117.0,9.0,0.0,9.0,120.0,0.0,10.0,4.6,0.0,3.0
2023-10-12 15:29:00,60,117.7,5.3,0.0,5.3,120.0,0.0,10.0,4.2,0.0,5.0
2023-10-12 15:30:00,60,115.0,1.2,0.0,1.2,120.0,0.0,10.0,5.0,0.0,3.2
2023-10-12 15:31:00,60,112.7,0.0,0.0,0.0,120.0,0.0,0.0,4.4,0.0,0.0
2023-10-12 15:32:00,60,110.8,0.0,0.0,0.0,120.0,0.0,0.0,2.8,0.0,0.0
2023-10-12 15:33:00,60,113.0,0.2,0.0,0.2,120.0,0.0,10.0,4.6,0.0,1.3
2023-10-12 15:34:00,60,112.0,0.0,0.0,0.0,120.0,0.0,0.0,4.0,0.0,0.0
2023-10-12 15:35:00,60,109.8,0.0,0.0,0.0,120.0,0.0,0.0,3.4,0.0,0.0
2023-10-12 15:36:00,60,111.2,0.0,0.0,0.0,120.0,0.0,0.0,3.2,0.0,0.0
2023-10-12 15:37:00,60,110.8,0.0,0.0,0.0,120.0,0.0,0.0,3.3,0.0,0.0
2023-10-12 15:38:00,60,109.3,0.0,0.0,0.0,120.0,0.0,0.0,3.1,0.0,0.0
2023-10-12 15:39:00,60,110.5,0.0,0.0,0.0,120.0,0.0,0.0,2.8,0.0,0.0
2023-10-12 15:40:00,60,109.3,0.0,0.0,0.0,120.0,0.0,0.0,3.6,0.0,0.0
2023-10-12 15:41:00,60,109.5,0.0,0.0,0.0,120.0,0.0,0.0,2.8,0.0,0.0
2023-10-12 15:42:00,60,109.3,0.0,0.0,0.0,110.0,0.0,0.0,2.5,0.0,0.0
2023-10-12 15:43:00,60,109.8,0.0,0.0,0.0,110.0,0.0,0.0,1.3,0.0,0.0
2023-10-12 15:44:00,60,110.2,0.0,0.0,0.0,120.0,0.0,0.0,2.2,0.0,0.0
2023-10-12 15:45:00,60,110.5,0.0,0.0,0.0,120.0,0.0,0.0,2.2,0.0,0.0
2023-10-12 15:46:00,60,109.8,0.0,0.0,0.0,110.0,0.0,0.0,1.3,0.0,0.0
2023-10-12 15:47:00,60,110.0,0.0,0.0,0.0,120.0,0.0,0.0,2.6,0.0,0.0
2023-10-12 15:48:00,60,109.2,0.0,0.0,0.0,110.0,0.0,0.0,2.8,0.0,0.0
2023-10-12 15:49:00,60,109.5,0.0,0.0,0.0,110.0,0.0,0.0,2.2,0.0,0.0
2023-10-12 15:50:00,60,109.2,0.0,0.0,0.0,110.0,0.0,0.0,2.8,0.0,0.0
2023-10-12 15:51:00,60,110.3,0.0,0.0,0.0,120.0,0.0,0.0,1.8,0.0,0.0
2023-10-15 04:45:52,18,79.4,4.4,0.0,4.4,110.0,0.0,20.0,49.3,0.0,8.3
2023-10-15 04:47:06,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-15 04:48:00,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-15 04:49:00,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-15 04:50:00,30,0.0,7.7,0.0,7.7,0.0,0.0,40.0,0.0,0.0,15.4
2023-10-15 04:51:00,27,0.0,8.5,0.0,8.5,0.0,0.0,50.0,0.0,0.0,16.3
2023-10-15 04:52:00,60,0.0,63.3,0.0,63.3,0.0,0.0,70.0,0.0,0.0,6.2
2023-10-15 04:53:00,60,0.0,37.2,0.0,37.2,0.0,0.0,80.0,0.0,0.0,37.3
2023-10-15 04:54:00,60,0.0,80.2,0.0,80.2,0.0,0.0,90.0,0.0,0.0,2.9
2023-10-15 04:55:00,60,0.0,85.7,0.0,85.7,0.0,0.0,90.0,0.0,0.0,5.0
2023-10-15 04:56:00,60,0.0,93.2,0.0,93.2,0.0,0.0,100.0,0.0,0.0,4.7
2023-10-15 04:57:00,60,0.0,98.5,0.0,98.5,0.0,0.0,100.0,0.0,0.0,3.6
2023-10-15 04:58:00,60,4.2,88.2,0.3,87.8,250.0,10.0,100.0,32.0,1.8,31.0
2023-10-15 04:59:00,60,0.0,98.5,0.0,98.5,0.0,0.0,100.0,0.0,0.0,3.6
2023-10-15 05:00:00,60,0.0,98.8,0.0,98.8,0.0,0.0,110.0,0.0,0.0,4.1
2023-10-15 05:01:00,60,0.0,99.3,0.0,99.3,0.0,0.0,110.0,0.0,0.0,4.4
2023-10-15 05:02:00,60,0.0,99.7,0.0,99.7,0.0,0.0,110.0,0.0,0.0,3.1
2023-10-15 05:03:00,60,3.5,90.8,0.0,90.8,210.0,0.0,110.0,26.9,0.0,27.6
2023-10-15 05:04:00,60,3.3,95.8,0.0,95.8,200.0,0.0,100.0,25.6,0.0,13.2
2023-10-15 05:05:00,60,0.0,97.2,0.0,97.2,0.0,0.0,100.0,0.0,0.0,4.5
2023-10-15 05:06:00,60,0.0,99.5,0.0,99.5,0.0,0.0,110.0,0.0,0.0,3.4
2023-10-15 05:07:00,60,0.0,103.0,0.0,103.0,0.0,0.0,110.0,0.0,0.0,4.6
2023-10-15 05:08:00,60,0.0,101.2,0.0,101.2,0.0,0.0,110.0,0.0,0.0,3.7
2023-10-15 05:09:00,60,14.8,99.2,0.8,98.3,240.0,10.0,110.0,55.7,2.8,27.0
2023-10-15 05:10:00,60,0.0,110.7,0.0,110.7,0.0,0.0,120.0,0.0,0.0,3.1
2023-10-15 05:11:00,60,0.0,112.3,0.0,112.3,0.0,0.0,120.0,0.0,0.0,4.6
2023-10-15 05:12:00,60,0.0,119.3,0.0,119.3,0.0,0.0,130.0,0.0,0.0,3.1
2023-10-15 05:13:00,60,0.0,120.3,0.0,120.3,0.0,0.0,130.0,0.0,0.0,3.6
2023-10-15 05:14:00,60,82.5,37.2,11.5,25.7,290.0,30.0,120.0,118.4,12.2,40.8
2023-10-15 05:15:00,60,169.2,53.8,27.2,26.7,170.0,30.0,30.0,2.8,4.5,4.7
2023-10-15 05:16:00,60,170.8,57.3,30.5,26.8,180.0,40.0,30.0,2.8,3.4,4.7
2023-10-15 05:17:00,60,176.0,57.8,32.2,25.7,180.0,40.0,30.0,4.9,4.1,5.3
2023-10-15 05:18:00,60,185.2,67.7,37.2,30.5,190.0,40.0,40.0,5.0,4.5,5.0
2023-10-15 05:19:00,60,195.7,77.8,41.0,36.8,200.0,50.0,40.0,5.0,3.0,4.7
2023-10-15 05:20:00,60,200.8,85.8,45.3,40.5,210.0,50.0,50.0,3.8,5.0,3.8
2023-10-15 05:21:00,60,207.5,86.7,46.2,40.5,210.0,50.0,50.0,4.3,4.9,3.4
2023-10-15 05:22:00,60,212.2,92.5,49.7,42.8,220.0,50.0,50.0,4.1,1.8,4.5
2023-10-15 05:23:00,60,219.7,97.0,51.2,45.8,230.0,60.0,50.0,2.6,3.2,4.9
